company_name,dapp_name,Vulnerability,swc_type,granularity,location,vulnerable_link
QuillAudits,GearBox Protocol-GearBox Protocol,params.path length not checked,Write to Arbitrary Storage Location,Line Level,102、200,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol#L102；https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol#L200
QuillAudits,GearBox Protocol-GearBox Protocol,Balance not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Possible assets loss,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,masterCreditAccount remains uninitialized,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Account remains connected to previous credit manager,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary list initialization,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,head can't be taken out,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Incorrect update of list,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Possible duplication of data,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,merkleProof length not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unable to remove pool or manager,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,signatory not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,delegatee not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,expectedLiquidityLimit can be equal to zero,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Possible overflow can occur,Integer Overflow and Underflow,Line Level,145,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/pool/PoolService.sol#L145
QuillAudits,GearBox Protocol-GearBox Protocol,Transfer of 0 funds,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,_timestampLU can be equal to 0,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Forbidden manager never can use pool,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Address not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Possible overflow,Integer Overflow and Underflow,Line Level,593-594,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditManager.sol#L593-L594
QuillAudits,GearBox Protocol-GearBox Protocol,User can't repay with force flag,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Add condition,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Upgradeable creditManager params,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary check,Code With No Effects,Line Level,156,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditFilter.sol#L156
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary update,Code With No Effects,Line Level,192,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditFilter.sol#L192
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary initialization,Code With No Effects,Line Level,297；72；107,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditFilter.sol#L297；https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/DataCompressor.sol#L72；https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/tokens/GearToken.sol#L107
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary print to console,Code With No Effects,Line Level,343,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditFilter.sol#L343
QuillAudits,GearBox Protocol-GearBox Protocol,User can receive only ETH,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Tokens can be locked on account,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Print to console,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary library for user types,Code With No Effects,Line Level,1-113,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/libraries/data/Types.sol
QuillAudits,GearBox Protocol-GearBox Protocol,wethAddress can be const,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary safeMath,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Incorrect comment,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Similar functions are used,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,merkleRoot can't be updated,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,All functions can be merged,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Visibility not set,State Variable Default Visibility,Line Level,16、20,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol#L16；https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol#L20
QuillAudits,GearBox Protocol-GearBox Protocol,Event not emitting,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Range for variables not set,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Two variables can be merged,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary setting on each mint,Code With No Effects,Line Level,14,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/tokens/GearNFT.sol#L14
QuillAudits,GearBox Protocol-GearBox Protocol,Unnecessary usage of variable,Code With No Effects,Line Level,191,https://github.com/Gearbox-protocol/gearbox-contracts/blob/0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/pool/PoolService.sol#L191
QuillAudits,GearBox Protocol-GearBox Protocol,Parameters not checked,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,The technical default of liquidity pool,not_swc,,,
QuillAudits,GearBox Protocol-GearBox Protocol,Undesired side effects of address reusing,not_swc,,,
QuillAudits,Glonk Smart Contract,Contract gains to non-withdrawable BNB via the swapAndLiquify function,not_swc,,,
QuillAudits,Glonk Smart Contract,Centralized risk in addLiquidity,not_swc,,,
QuillAudits,Glonk Smart Contract,Description: Costly Loop,not_swc,,,
QuillAudits,Glonk Smart Contract,Outdated Compiler Version,Outdated Compiler Version,Line Level,5,https://bscscan.com/address/0xbD5612F129e081E2a6289ADa05E04014ce7C0810#code#L5
QuillAudits,Glonk Smart Contract,Floating Pragma,Floating Pragma,Line Level,5,https://bscscan.com/address/0xbD5612F129e081E2a6289ADa05E04014ce7C0810#code#L5
QuillAudits,Glonk Smart Contract,"Potential use of ""block.timestamp"" as source of randomness",Weak Sources of Randomness from Chain Attributes,Line Level,800-815,https://bscscan.com/address/0xbD5612F129e081E2a6289ADa05E04014ce7C0810#code
QuillAudits,Glonk Smart Contract,Prefer external to public visibility level,not_swc,,,
QuillAudits,Glonk Smart Contract,Using the approve function of the ERC-20 token standard,Transaction Order Dependence,Function Level,509-512,https://bscscan.com/address/0xbD5612F129e081E2a6289ADa05E04014ce7C0810#code
QuillAudits,LTO Network-Token Sale,"Generation of two events in the form emit Transfer(address(0), receiver address, amount);should be added",not_swc,,,
QuillAudits,LTO Network-Token Sale,The recipient address specified in the Transfer event does not match factual address of the recipient,not_swc,,,
QuillAudits,LTO Network-Token Sale,In case _intermediate is being used at the moment by some user addIntermediateAddress call will cause all token transfers to this user to fail to reach them.,not_swc,,,
QuillAudits,LTO Network-Token Sale,"totalSupply_value won’t be properly updated in case of transferFrom function usage, which is inherited from the StandardToken.",not_swc,,,
QuillAudits,LTO Network-Token Sale,There are mechanics which allows users to transfer tokens from some predefined addresses (enumerated in intermediateAddresses) to the bridge balance.,not_swc,,,
QuillAudits,LTO Network-Token Sale,"Users sending ether from contracts which default function performs nontrivial computations (e.g. writing value to a new storage variable) won’t be able to receive their tokens, while the project won’t be able to receive transferred ether. This is caused by limited gas stipend of the transfer function.",Insufficient Gas Griefing,Line Level,215,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L215
QuillAudits,LTO Network-Token Sale,It’s recommended using withdrawal pattern to send change and to untie sending of change from other actions.,not_swc,,,
QuillAudits,LTO Network-Token Sale,Payments are not expected to be sent to this function,Code With No Effects,Line Level,223,https://github.com/ltonetwork/lto-erc20-token/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L223
QuillAudits,LTO Network-Token Sale,Payments are not expected to be sent to this function,Code With No Effects,Line Level,227,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L227
QuillAudits,LTO Network-Token Sale,Payments are not expected to be sent to this function,Code With No Effects,Line Level,233,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L233
QuillAudits,LTO Network-Token Sale,"An attacker can send some value of ether in the first transaction, receive maximum bonus and then send 99 transactions of minimal value minimumAmount, depriving other token sale participants of their bonuses.",not_swc,,,
QuillAudits,LTO Network-Token Sale,"Individual cap mechanics are subject to Sybil attack. An user can distribute his N ethers to uint(N / maximumCapAmount) + 1 distinct addresses, and perform purchase from each of these addresses, effectively bypassing maximumCapAmount limit.",not_swc,,,
QuillAudits,LTO Network-Token Sale,"The burning of unsold tokens was mentioned by the client. However, in the contracts code there is no sign of such mechanics and LTOToken is not burnable.",not_swc,,,
QuillAudits,LTO Network-Token Sale,"Generation of an event in the form emit Transfer(address(0), _bridgeAddress, _bridgeSupply);should be added. Otherwise, some client software won’t recognize the arrival of the tokens to the _bridgeAddress.",not_swc,,,
QuillAudits,LTO Network-Token Sale,We recommend using this type explicitly and making appropriate code changes to simplify reasoning about the code.,not_swc,,,
QuillAudits,LTO Network-Token Sale,We recommend using SafeMath.sub here because this code fragment has a high probability of underflow error.,Integer Overflow and Underflow,Line Level,60,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOToken.sol#L60
QuillAudits,LTO Network-Token Sale,We recommend using this type explicitly and making appropriate code changes to simplify reasoning about the code.,not_swc,,,
QuillAudits,LTO Network-Token Sale,"This branch is unachievable in practise (it requires ~5e14 ether to achieve), we recommend replacing it with assert(false);.",not_swc,,,
QuillAudits,LTO Network-Token Sale,"Expression totalWannaBuyAmount == 0 here is unachievable, we recommend removing it from if-operator and introduce assert(totalWannaBuyAmount > 0); instead.",Code With No Effects,Line Level,144,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L144
QuillAudits,LTO Network-Token Sale,"In startSale function it would be helpful to ensure that token balance of the contract is equal to totalSaleAmount. Otherwise, if the token balance is less than totalSaleAmount some ether will be locked in the contract forever.",not_swc,,,
QuillAudits,LTO Network-Token Sale,"Right after deployment of the contract isEnded function will return true. This won’t cause any troubles in this version of the code, but it’s better to return false in case the sale was never started ",not_swc,,,
QuillAudits,LTO Network-Token Sale,"It’s better to use the ethDecimals constant, instead of the 1 ether value to prevent possible inconsistencies.",not_swc,,,
QuillAudits,LTO Network-Token Sale,Condition <= is excessive and can be replaced with a strict comparison (<),not_swc,,,
QuillAudits,LTO Network-Token Sale,two processes can be separated and gas spendings by the project can be minimized,not_swc,,,
QuillAudits,LTO Network-Token Sale,"We recommend creating the explicit view function isSaleInitialized and use it here to prevent double initialization, as well as throughout isStarted, isEnded and other state querying functions.",not_swc,,,
QuillAudits,LTO Network-Token Sale,We recommend checking the result of token transfer call.,Unchecked Call Return Value,Line Level,235,https://github.com/legalthings/tokensale/blob/02fa2620aef4c854675230b6544461961d47f968/contracts/LTOTokenSale.sol#L235
QuillAudits,LTO Network-Token Sale,Tokens which were accidentally sent to the bridge address could not be recovered. We recommend adding require(to != bridgeAddress); check.,not_swc,,,
QuillAudits,LTO Network-Token Sale,If value is expected to be greater than bridgeBalance in some cases we recommend adding check require(value <= bridgeBalance);. ,not_swc,,,
QuillAudits,LTO Network-Token Sale,The sum of balances is not equal to totalSupply. This behavior could be unexpected for some tools or clients.,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),No validation of address parameter value in contract constructor,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),No validation of the address parameter value in function before using this parameter in access modifiers.,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Ability to change the value of a private variable from another contract,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Function calculation result is not processed,Unchecked Call Return Value,Line Level,64,https://github.com/iearn-finance/yearn-vaults/blob/v0.1.3/contracts/BaseStrategy.sol#L164
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Safe math is not used,Integer Overflow and Underflow,Line Level,338,https://github.com/iearn-finance/yearn-vaults/blob/cff924f1894cca1820a588b14d341c4fa4f384c0/contracts/BaseStrategy.sol#L338
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Function description differs from implementation.,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Duplicate code,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Variable declared but not used,Presence of unused variables,Line Level,273,https://github.com/iearn-finance/yearn-vaults/blob/54db126821c4d7aaaf5839be935cecb9b1bf088b/contracts/BaseStrategy.sol#L273
QuillAudits,Yearn Finance-Vault V2 (Solidity part),No event registration when changing the parameters of the contract,not_swc,,,
QuillAudits,Yearn Finance-Vault V2 (Solidity part),Exact block timestamps usage.,Block values as a proxy for time,Line Level,320,https://github.com/iearn-finance/yearn-vaults/blob/cff924f1894cca1820a588b14d341c4fa4f384c0/contracts/BaseStrategy.sol#L320
QuillAudits,Yearn Finance-Yearn Protocol V1,Unsafe implementation of arithmetic operations,Integer Overflow and Underflow,Line Level,787,https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L787
QuillAudits,Yearn Finance-Yearn Protocol V1,Using math operations without the SafeMath safe library,Integer Overflow and Underflow,Line Level,912,https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L912
QuillAudits,Yearn Finance-Yearn Protocol V1,Usage of an increment when issuing a token without the Counters safe library,Integer Overflow and Underflow,Line Level,911,https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L911
QuillAudits,Yearn Finance-Yearn Protocol V1,Function calculation result is not processed,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,No boundary check for `withdrawalFee/performanceFee/strategistReward/ keepCRV` values,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,No boundary check for `min` in yVault,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Check strategy existence for given token.,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Use modifiers to check transaction authorization as in the yInsure.sol contract,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Use constants.,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Use human readable/understandable errors,not_swc,,,
QuillAudits,Yearn Finance-Yearn Protocol V1,Unused struct,Code With No Effects,Line Level,561-595、610-627,https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L561-L595；https://gist.github.com/andrecronje/2b94942709f0594577bec9eca6ed52a0#file-yinsure-sol-L610-L627
